codanum,autovpkcodastr,autovbycoda,mismatchN,mismatchpct,meandist_pk1,meandist_pk2,meandiff_pk1,meandiff_pk2,focal,whale,codatype,handv
7390,aaaaa,a,0,0.0,234.375,,292.96875,,True,FORK,5R2,a
7391,aaaaa,a,0,0.0,351.5625,,117.1875,,True,FORK,5R2,a
7452,iiiii,i,0,0.0,1406.25,878.90625,2519.53125,1171.875,True,FORK,5R1,
7453,iiiii,i,0,0.0,58.59375,0.0,117.1875,0.0,True,FORK,5R1,
7454,iiiia,?,1,0.2,527.34375,,527.34375,,True,FORK,5R1,
7458,iiiaa,?,2,0.4,4335.9375,,1113.28125,,True,FORK,5R2,
7459,aaaaa,a,0,0.0,0.0,,0.0,,True,FORK,5R2,
7486,a,a,0,0.0,,,,,True,,1-NOISE,
7523,aaaaa,a,0,0.0,117.1875,,58.59375,,True,TBB,1+1+3,a
7524,aaaaa,a,0,0.0,175.78125,,58.59375,,True,TBB,1+1+3,a
7525,aaaaa,a,0,0.0,0.0,,0.0,,True,TBB,1+1+3,a
7526,aaaaa,a,0,0.0,58.59375,,117.1875,,True,TBB,1+1+3,a
7527,aaaaa,a,0,0.0,0.0,,0.0,,True,TBB,1+1+3,a
7551,aaaaaaa,a,0,0.0,976.5625,,195.3125,,True,TBB,7i,a
7552,aaaii,?,2,0.4,1640.625,,585.9375,,True,TBB,5R1,a
7553,aaaaa,a,0,0.0,58.59375,,117.1875,,True,TBB,5R1,a
7554,aaaaa,a,0,0.0,58.59375,,117.1875,,True,TBB,5R1,a
7555,aaaaa,a,0,0.0,58.59375,,117.1875,,True,TBB,5R1,a
7556,iaiaa,?,2,0.4,878.90625,,878.90625,,True,TBB,5R1,a
7557,iaaaa,?,1,0.2,292.96875,,585.9375,,True,TBB,5R1,i
7558,aaiaa,?,1,0.2,937.5,,1289.0625,,True,TBB,5R1,i
7559,aaaaa,a,0,0.0,0.0,,0.0,,True,TBB,5R1,i
7564,aaaaa,a,0,0.0,175.78125,,58.59375,,True,TBB,5R1,a
7565,aaaaa,a,0,0.0,117.1875,,58.59375,,True,TBB,5R1,a
7566,aaaaa,a,0,0.0,58.59375,,58.59375,,True,TBB,5R1,a
7567,aaaaa,a,0,0.0,0.0,,0.0,,True,TBB,5R1,a
7568,aaaaa,a,0,0.0,0.0,,0.0,,True,TBB,5R1,a
7569,aaaaa,a,0,0.0,0.0,,0.0,,True,TBB,5R1,a
7570,aiiia,?,2,0.4,292.96875,,117.1875,,True,TBB,5R1,a
7571,aaaaa,a,0,0.0,175.78125,,58.59375,,True,TBB,5R1,a
7572,aaaaa,a,0,0.0,117.1875,,175.78125,,True,TBB,5R1,a
7573,aaaaa,a,0,0.0,527.34375,,175.78125,,True,TBB,5R1,a
7584,iiiii,i,0,0.0,0.0,0.0,0.0,0.0,True,TBB,1+1+3,i
7585,iiiai,?,1,0.2,117.1875,,234.375,,True,TBB,1+1+3,i
7586,iiaaa,?,2,0.4,58.59375,,117.1875,,True,TBB,1+1+3,i
7587,iiiii,i,0,0.0,0.0,234.375,0.0,58.59375,True,TBB,1+1+3,i
7588,aaaaa,a,0,0.0,703.125,,351.5625,,True,TBB,1+1+3,i
7589,aaaaa,a,0,0.0,234.375,,58.59375,,True,TBB,1+1+3,i
7590,aaaaa,a,0,0.0,703.125,,234.375,,True,TBB,1+1+3,i
7591,aaaaa,a,0,0.0,468.75,,117.1875,,True,TBB,1+1+3,i
7607,aaaaa,a,0,0.0,1523.4375,,410.15625,,True,TBB,5R1,a
7608,aaaaa,a,0,0.0,410.15625,,234.375,,True,TBB,5R1,a
7609,aaaaa,a,0,0.0,234.375,,58.59375,,True,TBB,5R1,a
7610,aaaaa,a,0,0.0,175.78125,,58.59375,,True,TBB,5R1,a
7611,aaaaa,a,0,0.0,0.0,,0.0,,True,TBB,5R1,a
7612,aaiii,?,2,0.4,1933.59375,,644.53125,,True,TBB,5R1,a
7619,aaaai,?,1,0.2,820.3125,,761.71875,,True,TBB,5-NOISE,a
7620,aiiii,?,1,0.2,2343.75,,585.9375,,True,TBB,5R1,i
7621,aiiii,?,1,0.2,1875.0,,468.75,,True,TBB,5R1,i
7622,iiiii,i,0,0.0,58.59375,58.59375,58.59375,58.59375,True,TBB,5R1,i
7623,iiiii,i,0,0.0,234.375,117.1875,58.59375,117.1875,True,TBB,5R1,i
7624,iiiii,i,0,0.0,234.375,0.0,58.59375,0.0,True,TBB,5R1,i
7625,iiiii,i,0,0.0,234.375,117.1875,58.59375,175.78125,True,TBB,5R1,i
7626,iiiia,?,1,0.2,585.9375,,410.15625,,True,TBB,5R1,i
7627,iiiii,i,0,0.0,175.78125,58.59375,175.78125,117.1875,True,TBB,5R1,i
7628,iiiii,i,0,0.0,234.375,117.1875,58.59375,175.78125,True,TBB,5R1,i
7629,aiiii,?,1,0.2,2519.53125,,703.125,,True,TBB,5R1,i
7642,aaiii,?,2,0.4,410.15625,,175.78125,,True,SAM,5R1,i
7643,aaaaa,a,0,0.0,175.78125,,175.78125,,True,SAM,5R1,a
7644,aaaii,?,2,0.4,175.78125,,117.1875,,True,SAM,5R1,
7645,aaaaa,a,0,0.0,527.34375,,468.75,,True,SAM,5R1,a
7655,aaaaa,a,0,0.0,117.1875,,58.59375,,True,SAM,5R1,a
7656,aaaaa,a,0,0.0,58.59375,,117.1875,,True,SAM,5R1,a
7657,aaaaa,a,0,0.0,0.0,,0.0,,True,SAM,5R1,a
7658,aaaaa,a,0,0.0,234.375,,58.59375,,True,SAM,5R1,a
7659,aaaaa,a,0,0.0,0.0,,0.0,,True,SAM,5R1,a
7660,aaiii,?,2,0.4,1523.4375,,585.9375,,True,SAM,5R1,
7661,aaaaa,a,0,0.0,351.5625,,117.1875,,True,SAM,5R1,a
7662,aaaaa,a,0,0.0,58.59375,,58.59375,,True,SAM,5R1,a
7663,aaaaa,a,0,0.0,0.0,,0.0,,True,SAM,5R1,a
7664,aaaaa,a,0,0.0,0.0,,0.0,,True,SAM,5R1,a
7671,aaaaaaa,a,0,0.0,351.5625,,156.25,,True,SAM,7i,a
7672,aaaaaaa,a,0,0.0,39.0625,,78.125,,True,SAM,7i,a
7673,aaaaa,a,0,0.0,410.15625,,117.1875,,True,SAM,5R1,a
7674,aaaaa,a,0,0.0,234.375,,117.1875,,True,SAM,5R1,a
7675,aaaaa,a,0,0.0,58.59375,,58.59375,,True,SAM,5R1,a
7676,aaaaa,a,0,0.0,175.78125,,58.59375,,True,SAM,5R1,a
7677,aaaaa,a,0,0.0,117.1875,,58.59375,,True,SAM,5R1,a
7678,aaaaa,a,0,0.0,292.96875,,117.1875,,True,SAM,5R1,a
7679,aaaaa,a,0,0.0,351.5625,,117.1875,,True,SAM,5R1,a
7680,aaaaa,a,0,0.0,58.59375,,58.59375,,True,SAM,5R1,a
7681,aaaaa,a,0,0.0,175.78125,,117.1875,,True,SAM,5R1,a
7682,aaaaa,a,0,0.0,234.375,,58.59375,,True,SAM,5R1,a
7689,aaaaa,a,0,0.0,0.0,,0.0,,True,SAM,5R1,a
7690,aaaaa,a,0,0.0,351.5625,,117.1875,,True,SAM,5R1,a
7691,aaaaa,a,0,0.0,175.78125,,175.78125,,True,SAM,5R1,a
7692,aaaaa,a,0,0.0,117.1875,,58.59375,,True,SAM,5R1,a
7693,aaaaa,a,0,0.0,58.59375,,58.59375,,True,SAM,5R1,a
7694,aaaaa,a,0,0.0,175.78125,,58.59375,,True,SAM,5R1,a
7695,aaaaa,a,0,0.0,117.1875,,58.59375,,True,SAM,5R1,a
7696,aaaaa,a,0,0.0,175.78125,,58.59375,,True,SAM,5R1,a
7697,aaaaa,a,0,0.0,234.375,,58.59375,,True,SAM,5R1,a
7698,aaaaa,a,0,0.0,175.78125,,58.59375,,True,SAM,5R1,a
7699,aaaaa,a,0,0.0,58.59375,,117.1875,,True,SAM,5R1,a
7700,aaaaa,a,0,0.0,0.0,,0.0,,True,SAM,5R1,a
7712,aaaaa,a,0,0.0,585.9375,,292.96875,,True,SAM,1+1+3,a
7713,aaaaa,a,0,0.0,117.1875,,58.59375,,True,SAM,1+1+3,a
7714,aaaii,?,2,0.4,0.0,,0.0,,True,SAM,2+3,i
7715,iiiii,i,0,0.0,0.0,117.1875,0.0,117.1875,True,SAM,2+3,i
7716,aaaaa,a,0,0.0,58.59375,,117.1875,,True,SAM,1+1+3,i
7730,iiiii,i,0,0.0,644.53125,58.59375,234.375,58.59375,True,SAM,5R1,i
7731,aaaaa,a,0,0.0,58.59375,,117.1875,,True,SAM,5R1,a
7732,aaaaa,a,0,0.0,0.0,,0.0,,True,SAM,5R1,a
7733,aaaaa,a,0,0.0,117.1875,,58.59375,,True,SAM,5R1,a
7734,aaaaa,a,0,0.0,703.125,,175.78125,,True,SAM,5R1,a
7735,aaaaa,a,0,0.0,0.0,,0.0,,True,SAM,5R1,a
7736,aaaaa,a,0,0.0,234.375,,58.59375,,True,SAM,5R1,a
7737,aaaaa,a,0,0.0,0.0,,0.0,,True,SAM,5R1,a
7738,aaaaa,a,0,0.0,468.75,,175.78125,,True,SAM,5R1,a
7739,aaaaa,a,0,0.0,0.0,,0.0,,True,SAM,5R1,a
7740,aaaaa,a,0,0.0,585.9375,,292.96875,,True,SAM,5R1,a
7770,aaaaaaaa,a,0,0.0,904.0178571428571,,301.3392857142857,,True,TBB,8i,a
7771,aaaaa,a,0,0.0,117.1875,,117.1875,,True,TBB,5R1,a
7772,aaaaa,a,0,0.0,117.1875,,58.59375,,True,TBB,5R1,a
7773,aaaaa,a,0,0.0,58.59375,,117.1875,,True,TBB,5R1,a
7774,aaaaa,a,0,0.0,234.375,,292.96875,,True,TBB,5R1,a
7775,aaaaa,a,0,0.0,175.78125,,58.59375,,True,TBB,5R1,a
7776,aaaaaa,a,0,0.0,375.0,,281.25,,True,TBB,6i,a
7784,aaaaa,a,0,0.0,996.09375,,410.15625,,True,TBB,5R1,a
7785,aaaaa,a,0,0.0,820.3125,,292.96875,,True,TBB,5R1,a
7786,aaaaa,a,0,0.0,292.96875,,175.78125,,True,TBB,5R1,a
7787,aiaii,?,2,0.4,1699.21875,,1816.40625,,True,TBB,1+1+3,a
7788,aaiii,?,2,0.4,2050.78125,,761.71875,,True,TBB,1+1+3,a
7807,aaaaaa,a,0,0.0,281.25,,281.25,,True,TBB,6i,a
7808,aaaaa,a,0,0.0,410.15625,,175.78125,,True,TBB,5R1,a
7809,aaaaa,a,0,0.0,292.96875,,234.375,,True,TBB,5R1,a
7814,iiiii,i,0,0.0,585.9375,2226.5625,175.78125,996.09375,True,LAIUS,1+1+3,
7815,iiiii,i,0,0.0,292.96875,937.5,292.96875,468.75,True,LAIUS,1+1+3,
7816,iiiii,i,0,0.0,234.375,1406.25,58.59375,351.5625,True,LAIUS,1+1+3,
7817,iiiii,i,0,0.0,0.0,117.1875,0.0,117.1875,True,LAIUS,1+1+3,
7818,iiiii,i,0,0.0,0.0,292.96875,0.0,175.78125,True,LAIUS,1+1+3,
7819,iiiii,i,0,0.0,117.1875,117.1875,117.1875,58.59375,True,LAIUS,1+1+3,
7820,iiiii,i,0,0.0,234.375,234.375,175.78125,351.5625,True,LAIUS,1+1+3,
7821,iiiii,i,0,0.0,351.5625,410.15625,234.375,117.1875,True,LAIUS,1+1+3,
7822,iiiii,i,0,0.0,0.0,117.1875,0.0,117.1875,True,LAIUS,1+1+3,
7823,iaiii,?,1,0.2,878.90625,,1054.6875,,True,LAIUS,1+1+3,
7833,iiiii,i,0,0.0,58.59375,0.0,117.1875,0.0,True,LAIUS,1+1+3,i
7834,iiiii,i,0,0.0,175.78125,1406.25,292.96875,1640.625,True,LAIUS,1+1+3,
7841,aaiii,?,2,0.4,1406.25,,468.75,,True,LAIUS,1+1+3,a
7842,aaaaa,a,0,0.0,527.34375,,644.53125,,True,LAIUS,1+1+3,a
7843,aiiai,?,2,0.4,2109.375,,1933.59375,,True,LAIUS,1+1+3,a
7844,iiaaa,?,2,0.4,1523.4375,,644.53125,,True,LAIUS,1+1+3,a
7845,aaaaa,a,0,0.0,996.09375,,292.96875,,True,LAIUS,1+1+3,a
7846,iiiaa,?,2,0.4,1464.84375,,996.09375,,True,LAIUS,1+1+3,a
7847,aaiia,?,2,0.4,1171.875,,1464.84375,,True,LAIUS,1+1+3,a
7848,iiiia,?,1,0.2,1054.6875,,1113.28125,,True,LAIUS,1+1+3,a
7849,aiiia,?,2,0.4,1992.1875,,937.5,,True,LAIUS,1+1+3,a
7850,aaaaa,a,0,0.0,410.15625,,468.75,,True,LAIUS,1+1+3,a
7851,iiiii,i,0,0.0,234.375,292.96875,58.59375,410.15625,True,LAIUS,1+1+3,i
7852,aiiii,?,1,0.2,117.1875,,175.78125,,True,LAIUS,1+1+3,i
7853,iiiii,i,0,0.0,58.59375,351.5625,117.1875,117.1875,True,LAIUS,1+1+3,
7872,aaaaa,a,0,0.0,410.15625,,234.375,,True,SOPH,5R1,a
7873,aaaaa,a,0,0.0,0.0,,0.0,,True,SOPH,5R1,a
7874,aaaai,?,1,0.2,175.78125,,234.375,,True,SOPH,1+1+3,
7875,iaaaa,?,1,0.2,410.15625,,117.1875,,True,SOPH,1+1+3,
7876,iaaaa,?,1,0.2,175.78125,,58.59375,,True,SOPH,1+1+3,
7877,iaaaa,?,1,0.2,0.0,,0.0,,True,SOPH,1+1+3,
7878,aiaai,?,2,0.4,1289.0625,,1640.625,,True,SOPH,1+1+3,
7879,aaaia,?,1,0.2,351.5625,,117.1875,,True,SOPH,1+1+3,
7880,aiaai,?,2,0.4,1054.6875,,292.96875,,True,SOPH,1+1+3,
7881,aaaaa,a,0,0.0,410.15625,,234.375,,True,SOPH,1+1+3,
7882,aaaaa,a,0,0.0,527.34375,,585.9375,,True,SOPH,1+1+3,
7883,aaaaa,a,0,0.0,175.78125,,175.78125,,True,SOPH,1+1+3,
7884,aaaaa,a,0,0.0,,,,,True,SOPH,1+1+3,
7885,aaaaa,a,0,0.0,234.375,,58.59375,,True,SOPH,5R1,a
7886,aaaaa,a,0,0.0,468.75,,175.78125,,True,SOPH,5R1,a
7887,aaaaa,a,0,0.0,117.1875,,175.78125,,True,SOPH,5R1,a
7905,aaaaa,a,0,0.0,58.59375,,117.1875,,True,SOPH,5R1,a
7906,iiiaa,?,2,0.4,1757.8125,,820.3125,,True,SOPH,5R1,a
7915,iiiii,i,0,0.0,1816.40625,703.125,468.75,410.15625,True,SOPH,1+1+3,
7916,iiiia,?,1,0.2,58.59375,,117.1875,,True,SOPH,1+1+3,
7917,iiiia,?,1,0.2,410.15625,,117.1875,,True,SOPH,1+1+3,
7918,aiiii,?,1,0.2,937.5,,644.53125,,True,SOPH,1+1+3,
7919,iiiii,i,0,0.0,292.96875,0.0,175.78125,0.0,True,SOPH,1+1+3,
7920,iiiii,i,0,0.0,117.1875,117.1875,58.59375,234.375,True,SOPH,1+1+3,
7921,iiiii,i,0,0.0,292.96875,351.5625,117.1875,410.15625,True,SOPH,1+1+3,
7922,aiiii,?,1,0.2,2226.5625,,703.125,,True,SOPH,1+1+3,
7923,aaiii,?,2,0.4,1757.8125,,585.9375,,True,SOPH,1+1+3,
7924,iiiii,i,0,0.0,1054.6875,234.375,351.5625,58.59375,True,SOPH,1+1+3,i
7925,iiiii,i,0,0.0,410.15625,0.0,351.5625,0.0,True,SOPH,1+1+3,i
7926,aaaii,?,2,0.4,0.0,,0.0,,True,SOPH,1+1+3,i
7927,aiiii,?,1,0.2,0.0,,0.0,,True,SOPH,1+1+3,i
7928,iiaii,?,1,0.2,58.59375,,117.1875,,True,SOPH,1+1+3,i
7929,iiiii,i,0,0.0,0.0,351.5625,0.0,117.1875,True,SOPH,1+1+3,i
7930,iiiii,i,0,0.0,234.375,234.375,58.59375,410.15625,True,SOPH,1+1+3,i
7931,iiiii,i,0,0.0,58.59375,292.96875,117.1875,410.15625,True,SOPH,1+1+3,i
7932,iiaii,?,1,0.2,58.59375,,117.1875,,True,SOPH,1+1+3,i
7933,aiiii,?,1,0.2,1171.875,,468.75,,True,SOPH,1+1+3,i
7934,iiiii,i,0,0.0,58.59375,996.09375,117.1875,351.5625,True,SOPH,1+1+3,i
7935,iiiii,i,0,0.0,351.5625,351.5625,585.9375,527.34375,True,SOPH,1+1+3,i
7936,iiiii,i,0,0.0,0.0,58.59375,0.0,58.59375,True,SOPH,1+1+3,i
7937,aiiii,?,1,0.2,58.59375,,58.59375,,True,SOPH,1+1+3,i
8016,iaaaaaaa,?,1,0.125,2712.0535714285716,,502.23214285714283,,True,SOPH,8i,a
8017,aaaaaaaa,a,0,0.0,435.26785714285717,,368.30357142857144,,True,SOPH,8i,a
8018,aaaaa,a,0,0.0,234.375,,58.59375,,True,SOPH,5R1,a
8019,aaaaa,a,0,0.0,292.96875,,468.75,,True,SOPH,5R1,a
8020,aaaaaa,a,0,0.0,140.625,,281.25,,True,SOPH,6i,a
8021,aaaaaa,a,0,0.0,281.25,,281.25,,True,SOPH,6i,a
8024,aaaaaa,a,0,0.0,328.125,,375.0,,True,SOPH,6i,a
8025,iaiii,?,1,0.2,410.15625,,234.375,,True,SOPH,1+1+3,
8026,aaaii,?,2,0.4,937.5,,820.3125,,True,SOPH,1+1+3,
8027,iiiii,i,0,0.0,234.375,175.78125,58.59375,117.1875,True,SOPH,1+1+3,
8028,iaiii,?,1,0.2,1230.46875,,937.5,,True,SOPH,1+1+3,
8034,aiiiii,?,1,0.16666666666666666,421.875,,234.375,,True,,6R,
8035,iiiii,i,0,0.0,2285.15625,3750.0,1113.28125,1230.46875,True,,5R3,
8036,iiiia,?,1,0.2,175.78125,,175.78125,,True,,5-NOISE,
8037,iiii,i,0,0.0,2656.25,1484.375,3984.375,2031.25,True,,4R2,
8038,iiii,i,0,0.0,0.0,390.625,0.0,156.25,True,,4R2,
8039,iiiaa,?,2,0.4,234.375,,58.59375,,True,,5-NOISE,
8040,iiaaa,?,2,0.4,0.0,,0.0,,True,,5-NOISE,
8048,aaaaa,a,0,0.0,410.15625,,117.1875,,True,,5R3,
8049,aaaa,a,0,0.0,390.625,,156.25,,True,,4-NOISE,
8050,aaaa,a,0,0.0,312.5,,156.25,,True,,4R2,
8063,iiaaaaaa,?,2,0.25,1071.4285714285713,,234.375,,True,,8-NOISE,
8064,iiiia,?,1,0.2,0.0,,0.0,,True,,5R3,
8065,iiaaa,?,2,0.4,234.375,,58.59375,,True,,5R3,
8066,aaiaa,?,1,0.2,351.5625,,234.375,,True,,5R3,
8067,aaaaa,a,0,0.0,410.15625,,292.96875,,True,,5R3,
8068,aaaaa,a,0,0.0,468.75,,117.1875,,True,,5R3,
8069,aiiaa,?,2,0.4,937.5,,761.71875,,True,,5R3,
8076,aaaaaaaaa,a,0,0.0,146.484375,,87.890625,,True,,9R,
8077,aaaaaaaiia,?,2,0.2,468.75,,468.75,,True,,10R,
8078,aaaaaaaaa,a,0,0.0,263.671875,,87.890625,,True,,9R,
8079,aiaaiiiiia,?,4,0.4,729.1666666666666,,338.5416666666667,,True,,10R,
8080,aaaiiiiiia,?,4,0.4,781.25,,729.1666666666666,,True,,10R,
8081,iaaaiiiii,?,3,0.3333333333333333,1142.578125,,380.859375,,True,,9R,
8082,iiiii,i,0,0.0,878.90625,2109.375,410.15625,761.71875,True,,5R3,
8089,aaaaa,a,0,0.0,58.59375,,117.1875,,True,,5R3,
8090,iiiii,i,0,0.0,175.78125,0.0,58.59375,0.0,True,,5R3,
8091,iiiii,i,0,0.0,117.1875,234.375,117.1875,58.59375,True,,5R3,
8093,iaaia,?,2,0.4,3164.0625,,2988.28125,,True,,5R3,
8111,iiiii,i,0,0.0,175.78125,292.96875,58.59375,292.96875,True,,5-NOISE,
8112,aaaaa,a,0,0.0,410.15625,,175.78125,,True,,5-NOISE,
8118,aaaa,a,0,0.0,312.5,,156.25,,True,,4R2,
8119,aaiaa,?,1,0.2,585.9375,,351.5625,,True,,5R3,
8120,aaaaa,a,0,0.0,175.78125,,175.78125,,True,,5R3,
8121,aaaaa,a,0,0.0,703.125,,175.78125,,True,,5R3,
8122,aiiii,?,1,0.2,1816.40625,,527.34375,,True,,5R3,
8123,aiaaa,?,1,0.2,703.125,,175.78125,,True,,5R3,
8124,aiiaa,?,2,0.4,351.5625,,292.96875,,True,,5R3,
8125,iiaaa,?,2,0.4,351.5625,,175.78125,,True,,5R3,
8126,aiiia,?,2,0.4,175.78125,,117.1875,,True,,5R3,
8127,iiiii,i,0,0.0,3691.40625,3164.0625,1054.6875,1171.875,True,,5R3,
8128,aiiaa,?,2,0.4,1230.46875,,1054.6875,,True,,5R3,
8129,aiiii,?,1,0.2,1582.03125,,2402.34375,,True,,5R3,
8130,iiaii,?,1,0.2,4453.125,,1113.28125,,True,,5R3,
8156,iaaaaa,?,1,0.16666666666666666,2812.5,,562.5,,True,,6R,
8157,aiiii,?,1,0.2,,,,,True,,5R3,
8158,iiiii,i,0,0.0,175.78125,58.59375,292.96875,117.1875,True,,5R3,
8159,iiaaa,?,2,0.4,2109.375,,703.125,,True,,5R3,
8169,iaaaiaaaa,?,2,0.2222222222222222,2343.75,,937.5,,True,FRUIT,9i,a
8170,iaaaaaaa,?,1,0.125,1406.25,,200.89285714285714,,True,FRUIT,8i,a
8171,iaaaaaaaa,?,1,0.1111111111111111,29.296875,,29.296875,,True,FRUIT,9i,a
8172,aaaaaaaaaa,a,0,0.0,1770.8333333333333,,234.375,,True,FRUIT,10i,a
8173,iaaaaaaaa,?,1,0.1111111111111111,175.78125,,87.890625,,True,FRUIT,9i,a
8174,iaaaaaaaa,?,1,0.1111111111111111,1845.703125,,263.671875,,True,FRUIT,9i,a
8175,aaaaaaaaaa,a,0,0.0,911.4583333333334,,130.20833333333334,,True,FRUIT,10i,a
8176,aaaaaaa,a,0,0.0,703.125,,117.1875,,True,FRUIT,7i,a
8177,aaaa,a,0,0.0,156.25,,78.125,,True,FRUIT,4R2,a
8178,aaaa,a,0,0.0,78.125,,78.125,,True,FRUIT,4R2,a
8179,aaaa,a,0,0.0,234.375,,78.125,,True,FRUIT,4R2,a
8180,aaaa,a,0,0.0,781.25,,390.625,,True,FRUIT,4R2,a
8181,aaaa,a,0,0.0,390.625,,234.375,,True,FRUIT,4R2,a
8182,aaaa,a,0,0.0,156.25,,234.375,,True,FRUIT,4R2,a
8183,aaaa,a,0,0.0,78.125,,156.25,,True,FRUIT,4R2,a
8205,iiiii,i,0,0.0,2578.125,585.9375,644.53125,234.375,True,FRUIT,5R1,i
8206,aaiii,?,2,0.4,703.125,,175.78125,,True,FRUIT,5R1,i
8207,aiiia,?,2,0.4,468.75,,937.5,,True,FRUIT,5R1,
8208,aaaaa,a,0,0.0,585.9375,,292.96875,,True,FRUIT,5R1,a
8209,aaaaa,a,0,0.0,703.125,,234.375,,True,FRUIT,5R1,a
8210,aaaaa,a,0,0.0,175.78125,,58.59375,,True,FRUIT,5R1,a
8211,aaaaa,a,0,0.0,117.1875,,58.59375,,True,FRUIT,5R1,a
8212,aaaa,a,0,0.0,390.625,,156.25,,True,FRUIT,4R2,a
8213,aaaa,a,0,0.0,78.125,,78.125,,True,FRUIT,4R2,a
8214,aaaa,a,0,0.0,468.75,,156.25,,True,FRUIT,4R2,a
8215,aaaa,a,0,0.0,312.5,,234.375,,True,FRUIT,4R2,a
8232,aiai,?,2,0.5,1328.125,,2656.25,,True,FRUIT,4-NOISE,
8233,iaaaa,?,1,0.2,1816.40625,,527.34375,,True,FRUIT,1+1+3,a
8234,iiiaa,?,2,0.4,996.09375,,351.5625,,True,FRUIT,1+1+3,i
8235,aiiii,?,1,0.2,1640.625,,585.9375,,True,FRUIT,1+1+3,i
8236,aiiii,?,1,0.2,1816.40625,,468.75,,True,FRUIT,1+1+3,
8237,aaaaa,a,0,0.0,0.0,,0.0,,True,FRUIT,5-NOISE,a
8238,aaaaaa,a,0,0.0,140.625,,46.875,,True,FRUIT,6-NOISE,a
8239,aaaa,a,0,0.0,78.125,,78.125,,True,FRUIT,4R2,
8240,aaaaa,a,0,0.0,234.375,,175.78125,,True,FRUIT,1+1+3,
8241,iiiii,i,0,0.0,175.78125,644.53125,58.59375,175.78125,True,FRUIT,1+1+3,i
8242,iiiii,i,0,0.0,117.1875,175.78125,175.78125,175.78125,True,FRUIT,1+1+3,i
8243,iaai,?,2,0.5,0.0,,0.0,,True,FRUIT,4R2,
8244,iaiii,?,1,0.2,351.5625,,351.5625,,True,FRUIT,1+1+3,
8245,aaii,?,2,0.5,234.375,,156.25,,True,FRUIT,4R2,
8246,iiia,?,1,0.25,546.875,,312.5,,True,FRUIT,4R2,
8247,aiaa,?,1,0.25,156.25,,78.125,,True,FRUIT,4R2,
8248,aiaa,?,1,0.25,312.5,,156.25,,True,FRUIT,4R2,
8249,aiaaa,?,1,0.2,351.5625,,117.1875,,True,FRUIT,1+1+3,
8262,aaaai,?,1,0.2,0.0,,0.0,,True,FRUIT,5R1,
8263,aiiaa,?,2,0.4,0.0,,0.0,,True,FRUIT,5R1,
8264,iiaaa,?,2,0.4,175.78125,,58.59375,,True,FRUIT,5R1,
8265,aaaaa,a,0,0.0,58.59375,,58.59375,,True,FRUIT,5R1,
8266,iiiii,i,0,0.0,175.78125,703.125,58.59375,234.375,True,FRUIT,5R1,
8274,aiiii,?,1,0.2,820.3125,,761.71875,,True,SOURSOP,5R3,
8275,iiii,i,0,0.0,0.0,156.25,0.0,312.5,True,SOURSOP,4R2,
8276,iiii,i,0,0.0,546.875,156.25,546.875,78.125,True,SOURSOP,4R2,
8277,iiii,i,0,0.0,78.125,390.625,78.125,390.625,True,SOURSOP,4R2,
8278,iiaa,?,2,0.5,156.25,,312.5,,True,SOURSOP,4R2,
8279,aiii,?,1,0.25,2031.25,,2812.5,,True,SOURSOP,4R2,
8280,iiii,i,0,0.0,78.125,625.0,78.125,312.5,True,SOURSOP,4R2,
8281,iiiii,i,0,0.0,1289.0625,1171.875,937.5,1347.65625,True,SOURSOP,1+1+3,
8282,iiiii,i,0,0.0,117.1875,644.53125,175.78125,410.15625,True,SOURSOP,1+1+3,
8283,iiii,i,0,0.0,1093.75,2031.25,2187.5,1328.125,True,SOURSOP,4R2,
8284,iaaa,?,1,0.25,468.75,,156.25,,True,SOURSOP,4R2,
8285,iiiia,?,1,0.2,996.09375,,351.5625,,True,SOURSOP,1+1+3,
8286,iiiii,i,0,0.0,1406.25,2460.9375,1992.1875,2167.96875,True,SOURSOP,1+1+3,
8302,aaaii,?,2,0.4,351.5625,,468.75,,True,SOURSOP,1+1+3,
8303,iaiaa,?,2,0.4,117.1875,,117.1875,,True,SOURSOP,1+1+3,
8304,aiaaai,?,2,0.3333333333333333,468.75,,703.125,,True,SOURSOP,6-NOISE,
8305,aiiia,?,2,0.4,234.375,,58.59375,,True,SOURSOP,1+1+3,
8306,iiiii,i,0,0.0,117.1875,1230.46875,234.375,1933.59375,True,SOURSOP,1+1+3,
8307,iiiii,i,0,0.0,0.0,937.5,0.0,937.5,True,SOURSOP,1+1+3,
8308,iiiii,i,0,0.0,117.1875,1054.6875,58.59375,410.15625,True,SOURSOP,1+1+3,
8309,aaiia,?,2,0.4,351.5625,,175.78125,,True,SOURSOP,1+1+3,
8324,iiii,i,0,0.0,1875.0,1328.125,2890.625,2187.5,True,SOURSOP,4R2,
8325,iiii,i,0,0.0,1484.375,1875.0,1093.75,1250.0,True,SOURSOP,4R2,
8326,iiai,?,1,0.25,2265.625,,1328.125,,True,SOURSOP,4R2,
8327,aaaaaaaa,a,0,0.0,435.26785714285717,,502.23214285714283,,True,SOURSOP,8i,a
8328,aaaaai,?,1,0.16666666666666666,750.0,,656.25,,True,SOURSOP,6i,a
8329,iaaaa,?,1,0.2,527.34375,,527.34375,,True,SOURSOP,5R1,a
8330,aaaaaa,a,0,0.0,984.375,,328.125,,True,SOURSOP,6i,a
